gid,role,role_score,cluster_id,priority_score,evidence
100000004591973100,peripheral,0.0,7,0.6897936294302378,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 9 seed."
100000004592467100,terminal,0.5778180719250529,2,0.2113638402871243,Гипотеза конечного получателя: вход 7000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000004596284100,peripheral,0.0,16,0.5772319425751458,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004601193100,peripheral,0.0,11,0.6450650515926424,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 8 seed. Граница обхода; исходящие неполны."
100000004603109100,consolidator,0.8744560290117861,21,0.6164019739793629,Признаки консолидации: 3 отправителей; вход 2730000 KZT; 2 получателей.
100000004610802100,peripheral,0.0,53,0.70697622252131,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004611571100,terminal,0.6221517074644908,0,0.5500448631673396,Гипотеза конечного получателя: вход 22550 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004613582100,peripheral,0.0,1,0.24653656348138178,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 1 seed."
100000004616845100,peripheral,0.0,44,0.5451996410946612,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004622227100,peripheral,0.0,0,0.709174517720951,"Недостаточно признаков роли: отправителей 1, получателей 3, достижим из 7 seed."
100000004629688100,peripheral,0.0,3,0.5220502467474204,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000004634420100,terminal,0.63303112722877,22,0.28498429789143115,Гипотеза конечного получателя: вход 26150 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004635886100,terminal,0.6228770021154427,16,0.5511215791834904,Гипотеза конечного получателя: вход 23000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004644615100,peripheral,0.0,18,0.49386720502467474,"Недостаточно признаков роли: отправителей 1, получателей 2, достижим из 1 seed."
100000004652395100,consolidator,0.6459655485040798,0,0.7553611484970839,Признаки консолидации: 3 отправителей; вход 101528 KZT; 0 получателей. Граница обхода; исходящие неполны.
100000004655046100,peripheral,0.0,18,0.5558322117541499,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 9 seed. Граница обхода; исходящие неполны."
100000004657034100,terminal,0.7105469930492596,10,0.6773665320771647,Гипотеза конечного получателя: вход 141250 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004659919100,peripheral,0.0,45,0.694638851502916,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 10 seed."
100000004662806100,peripheral,0.0,7,0.7650964558097801,"Недостаточно признаков роли: отправителей 2, получателей 2, достижим из 8 seed."
100000004664515100,terminal,0.6503475370202478,0,0.5896141767608793,Гипотеза конечного получателя: вход 37691 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000004664905100,terminal,0.8,16,0.7525123373710183,Гипотеза конечного получателя: вход 329020 KZT от 2; исходящих 0; глубина 1. Только в пределах выгрузки.
100000004666651100,terminal,0.747355696585071,72,0.734297891431135,Гипотеза конечного получателя: вход 429250 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000004670388100,peripheral,0.0,6,0.7823912068192014,"Недостаточно признаков роли: отправителей 1, получателей 2, достижим из 7 seed."
100000004671609100,terminal,0.6985796313085524,24,0.6602736653207717,Гипотеза конечного получателя: вход 100000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004673335100,peripheral,0.0,33,0.6422386720502468,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004674178100,peripheral,0.0,13,0.5447958725886047,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004674389100,peripheral,0.0,11,0.5220502467474204,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 8 seed. Граница обхода; исходящие неполны."
100000004674412100,peripheral,0.0,11,0.6021310004486317,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 8 seed. Граница обхода; исходящие неполны."
100000004674799100,terminal,0.7099123602296766,0,0.6764244055630327,Гипотеза конечного получателя: вход 140000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000004676985100,transit,0.6108878510517035,0,0.6107895917451772,"Признаки транзита: вход 32260, выход 27102 KZT; выход/вход=0.84. Совпадение сумм не доказывает движение тех же денег."
100000004677680100,peripheral,0.0,11,0.7172498878420817,"Недостаточно признаков роли: отправителей 2, получателей 1, достижим из 8 seed."
100000004679953100,coordinator,0.9730820995962315,8,0.9344997756841633,Гипотеза координации: достижим из 7 seed; внешних кластеров 4; отправителей/получателей 3/3.
100000004687099100,terminal,0.6414626775460864,1,0.29723194257514585,Гипотеза конечного получателя: вход 30000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000004687282100,terminal,0.618343910546993,16,0.5447958725886047,Гипотеза конечного получателя: вход 20000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000004689658100,peripheral,0.0,8,0.7673171825930911,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000004691350100,peripheral,0.0,6,0.5142440556303275,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004692798100,peripheral,0.0,7,0.4562270076267384,"Недостаточно признаков роли: отправителей 2, получателей 1, достижим из 1 seed."
100000004697956100,transit,0.8227561196736175,1,0.22589950650515928,"Признаки транзита: вход 10000, выход 10000 KZT; выход/вход=1.00. Совпадение сумм не доказывает движение тех же денег."
100000004698193100,peripheral,0.0,1,0.47385823239120684,"Недостаточно признаков роли: отправителей 2, получателей 3, достижим из 1 seed."
100000004707703100,distributor,0.8055475504322767,16,0.8173171825930909,Признаки распределения: 5 получателей; выход 231650 KZT; 2 отправителей.
100000004713684100,terminal,0.6502568751888789,0,0.5894795872588605,Гипотеза конечного получателя: вход 37500 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004714705100,peripheral,0.0,47,0.23786451323463437,"Недостаточно признаков роли: отправителей 0, получателей 1, достижим из 0 seed. Seed: входящие неполны."
100000004715209100,distributor,0.8219740634005764,48,0.8331987438313144,Признаки распределения: 5 получателей; выход 350450 KZT; 1 отправителей.
100000004717647100,distributor,0.8637608069164265,49,0.8288245850157021,Признаки распределения: 5 получателей; выход 2240000 KZT; 1 отправителей.
100000004722630100,peripheral,0.0,6,0.7247420367877973,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004722765100,peripheral,0.0,54,0.8245177209510992,"Недостаточно признаков роли: отправителей 1, получателей 3, достижим из 7 seed."
100000004723755100,peripheral,0.0,2,0.3035441902198295,"Недостаточно признаков роли: отправителей 0, получателей 1, достижим из 0 seed. Seed: входящие неполны."
100000004726132100,peripheral,0.0,0,0.7552041274113952,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000004732589100,terminal,0.7282260501662133,18,0.4224001794526694,Гипотеза конечного получателя: вход 227520 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000004737477100,transit,0.5896892746790826,0,0.6532750112157918,"Признаки транзита: вход 49598, выход 40500 KZT; выход/вход=0.82. Совпадение сумм не доказывает движение тех же денег."
100000004737764100,terminal,0.7560592323964944,2,0.7485643786451324,Гипотеза конечного получателя: вход 600000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004739664100,transit,0.5730547550432277,22,0.2598609241812472,"Признаки транзита: вход 12000, выход 10000 KZT; выход/вход=0.83. Совпадение сумм не доказывает движение тех же денег."
100000004741837100,terminal,0.6313992142641282,16,0.5631000448631673,Гипотеза конечного получателя: вход 25596 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000004744306100,peripheral,0.0,47,0.6952669358456707,"Недостаточно признаков роли: отправителей 1, получателей 2, достижим из 8 seed."
100000004746397100,peripheral,0.0,10,0.7808434275459848,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000004747154100,peripheral,0.0,48,0.6324136384028712,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004750321100,terminal,0.7342399516470233,18,0.6938986092418125,Гипотеза конечного получателя: вход 50185 KZT от 2; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004750897100,terminal,0.5894227863402841,3,0.5058995065051592,Гипотеза конечного получателя: вход 10000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004756901100,terminal,0.7138108189785434,16,0.6822117541498429,Гипотеза конечного получателя: вход 153248 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000004759121100,consolidator,0.9910244786944697,0,0.863481381785554,Признаки консолидации: 6 отправителей; вход 710000 KZT; 2 получателей.
100000004765639100,peripheral,0.0,0,0.5375729026469268,"Недостаточно признаков роли: отправителей 1, получателей 2, достижим из 7 seed."
100000004770073100,transit,0.8050007234822109,0,0.5149618663077613,"Признаки транзита: вход 5462, выход 5467 KZT; выход/вход=1.00. Совпадение сумм не доказывает движение тех же денег."
100000004777215100,peripheral,0.0,32,0.6271646478241364,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004779204100,peripheral,0.0,0,0.6071556751906684,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000004780083100,peripheral,0.0,53,0.49742036787797217,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004780327100,peripheral,0.0,18,0.23034096007178106,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 1 seed. Граница обхода; исходящие неполны."
100000004783447100,terminal,0.63393774554246,22,0.28633019291161954,Гипотеза конечного получателя: вход 26200 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000004784224100,peripheral,0.0,21,0.4097936294302378,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 1 seed."
100000004788983100,peripheral,0.0,0,0.568483624943921,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004790991100,terminal,0.7307645814445451,16,0.7061686855091969,Гипотеза конечного получателя: вход 239413 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000004791226100,peripheral,0.0,0,0.5447958725886047,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004792397100,terminal,0.6834391054699305,22,0.35725886047554956,Гипотеза конечного получателя: вход 73520 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000004797167100,peripheral,0.0,8,0.29857783759533424,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 1 seed. Граница обхода; исходящие неполны."
100000004798515100,peripheral,0.0,7,0.6982279048900852,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004800452100,peripheral,0.0,10,0.4894795872588605,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004800648100,peripheral,0.0,7,0.6725213100044863,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004806903100,terminal,0.6112722877002116,2,0.5355091969493047,Гипотеза конечного получателя: вход 18000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000004813068100,peripheral,0.0,21,0.4129654553611485,"Недостаточно признаков роли: отправителей 0, получателей 3, достижим из 0 seed. Seed: входящие неполны."
100000004816564100,peripheral,0.0,3,0.7455136832660385,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000004820260100,transit,0.8083764830670109,3,0.7484297891431134,"Признаки транзита: вход 234200, выход 215350 KZT; выход/вход=0.92. Совпадение сумм не доказывает движение тех же денег."
100000004825069100,terminal,0.6414626775460864,22,0.29723194257514585,Гипотеза конечного получателя: вход 30000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000004840086100,peripheral,0.0,0,0.6602736653207717,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004841728100,terminal,0.6693865216077365,22,0.3368012561686855,Гипотеза конечного получателя: вход 52208 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000004847758100,coordinator,0.9808209959623149,2,0.9584118438761775,Гипотеза координации: достижим из 7 seed; внешних кластеров 5; отправителей/получателей 4/15.
100000004848236100,peripheral,0.0,0,0.4919021982951996,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004850609100,peripheral,0.0,0,0.5058995065051592,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004856746100,peripheral,0.0,59,0.5447958725886047,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004877085100,peripheral,0.0,12,0.7060789591745178,"Недостаточно признаков роли: отправителей 1, получателей 3, достижим из 7 seed."
100000004889043100,terminal,0.8,0,0.7928218932256618,Гипотеза конечного получателя: вход 272000 KZT от 2; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004890713100,peripheral,0.0,18,0.5941902198295199,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004891562100,peripheral,0.0,18,0.38148497083894123,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 1 seed. Граница обхода; исходящие неполны."
100000004892144100,peripheral,0.0,21,0.5967519066846119,"Недостаточно признаков роли: отправителей 2, получателей 1, достижим из 2 seed."
100000004904960100,terminal,0.7107585373224539,0,0.6106550022431583,Гипотеза конечного получателя: вход 32000 KZT от 2; исходящих 0; глубина 2. Только в пределах выгрузки.
100000004905207100,terminal,0.7441825324871563,40,0.7297218483624943,Гипотеза конечного получателя: вход 380000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000004906181100,distributor,0.9160662824207494,20,0.886630776132795,Признаки распределения: 7 получателей; выход 2473418 KZT; 1 отправителей.
100000004908173100,peripheral,0.0,42,0.5472184836249439,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 8 seed. Граница обхода; исходящие неполны."
100000004911971100,peripheral,0.0,20,0.5861148497083895,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004917367100,terminal,0.7716832880024176,10,0.7488111260655003,Гипотеза конечного получателя: вход 120000 KZT от 2; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004921657100,peripheral,0.0,2,0.578488111260655,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 10 seed."
100000004931931100,peripheral,0.0,0,0.630574248541947,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000004948177100,consolidator,0.8562330009066184,16,0.7797891431135038,Признаки консолидации: 3 отправителей; вход 437163 KZT; 0 получателей.
100000004950490100,terminal,0.5894227863402841,1,0.22589950650515928,Гипотеза конечного получателя: вход 10000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000004959752100,terminal,0.6217890601390148,8,0.5495065051592642,Гипотеза конечного получателя: вход 22200 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004962193100,consolidator,0.9941069809610155,0,0.9215567519066845,Признаки консолидации: 8 отправителей; вход 900468 KZT; 0 получателей.
100000004970752100,terminal,0.5894227863402841,0,0.5058995065051592,Гипотеза конечного получателя: вход 10000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004971871100,peripheral,0.0,50,0.2126962763571108,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 0 seed. Seed: входящие неполны."
100000004975919100,peripheral,0.0,8,0.5940556303275011,"Недостаточно признаков роли: отправителей 1, получателей 2, достижим из 7 seed."
100000004976946100,peripheral,0.0,62,0.7077837595334231,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004979264100,peripheral,0.0,42,0.591633019291162,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 8 seed. Граница обхода; исходящие неполны."
100000004979283100,terminal,0.6537020247809006,18,0.5937864513234634,Гипотеза конечного получателя: вход 40132 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004979498100,peripheral,0.0,55,0.5014490803050695,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 1 seed."
100000004981068100,peripheral,0.0,8,0.5058995065051592,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004984689100,terminal,0.6704744635841644,8,0.6182817406908927,Гипотеза конечного получателя: вход 53030 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004988240100,peripheral,0.0,0,0.5447958725886047,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004991593100,peripheral,0.0,8,0.6010542844324809,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000004991812100,terminal,0.5894227863402841,29,0.5058995065051592,Гипотеза конечного получателя: вход 10000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000004993576100,terminal,0.7168026594137201,3,0.6870569762225213,Гипотеза конечного получателя: вход 167000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000004997515100,coordinator,0.9012449528936742,4,0.8945042620008972,Гипотеза координации: достижим из 9 seed; внешних кластеров 2; отправителей/получателей 4/4.
100000005008589100,terminal,0.6557872469023874,0,0.596747420367878,Гипотеза конечного получателя: вход 42807 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000005010159100,peripheral,0.0,8,0.4914984297891431,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000005017150100,peripheral,0.0,73,0.0,"Недостаточно признаков роли: отправителей 0, получателей 0, достижим из 0 seed. Seed: входящие неполны."
100000005022552100,peripheral,0.0,16,0.7364961866307761,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000005022964100,terminal,0.618343910546993,2,0.5447958725886047,Гипотеза конечного получателя: вход 20000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000005025629100,peripheral,0.0,10,0.48436518618214447,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000005030592100,terminal,0.5894227863402841,3,0.5058995065051592,Гипотеза конечного получателя: вход 10000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000005031696100,peripheral,0.0,45,0.7615522655899506,"Недостаточно признаков роли: отправителей 1, получателей 2, достижим из 10 seed."
100000005032294100,terminal,0.5894227863402841,40,0.5058995065051592,Гипотеза конечного получателя: вход 10000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000005034574100,terminal,0.733212450891508,71,0.430340960071781,Гипотеза конечного получателя: вход 258816 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000005037490100,peripheral,0.0,12,0.6067519066846119,"Недостаточно признаков роли: отправителей 1, получателей 2, достижим из 7 seed."
100000005041147100,peripheral,0.0,0,0.5058995065051592,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000005041905100,peripheral,0.0,22,0.4813503813369224,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 1 seed."
100000005042822100,peripheral,0.0,36,0.7601390758187527,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000005048668100,distributor,0.8687319884726225,8,0.8975773889636608,Признаки распределения: 8 получателей; выход 159400 KZT; 2 отправителей.
100000005049404100,peripheral,0.0,10,0.6551592642440556,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000005052998100,peripheral,0.0,0,0.5998878420816509,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000005053653100,peripheral,0.0,12,0.7233288470165994,"Недостаточно признаков роли: отправителей 2, получателей 1, достижим из 7 seed."
100000005055454100,terminal,0.576095497129042,27,0.20934499775684165,Гипотеза конечного получателя: вход 6500 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000005056870100,terminal,0.618343910546993,52,0.26479587258860476,Гипотеза конечного получателя: вход 20000 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000005059998100,terminal,0.6112722877002116,0,0.5355091969493047,Гипотеза конечного получателя: вход 18000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000005061890100,terminal,0.6915986702931399,2,0.6497756841633019,Гипотеза конечного получателя: вход 90000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000005074393100,distributor,0.8654178674351586,12,0.8641543292956483,Признаки распределения: 6 получателей; выход 685500 KZT; 4 отправителей.
100000005075949100,peripheral,0.0,54,0.771982951996411,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000005077484100,peripheral,0.0,27,0.4305204127411395,"Недостаточно признаков роли: отправителей 1, получателей 2, достижим из 1 seed."
100000005079473100,peripheral,0.0,8,0.5910946612830865,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000005079754100,peripheral,0.0,2,0.7142440556303274,"Недостаточно признаков роли: отправителей 1, получателей 2, достижим из 10 seed."
100000005082652100,terminal,0.6414626775460864,1,0.29723194257514585,Гипотеза конечного получателя: вход 30000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000005087431100,peripheral,0.0,74,0.0,"Недостаточно признаков роли: отправителей 0, получателей 0, достижим из 0 seed. Seed: входящие неполны."
100000005087923100,peripheral,0.0,46,0.26479587258860476,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 1 seed. Граница обхода; исходящие неполны."
100000005089460100,terminal,0.5937745542459958,22,0.23141767608793182,Гипотеза конечного получателя: вход 12300 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000005092518100,terminal,0.6324871562405561,22,0.2841767608793181,Гипотеза конечного получателя: вход 26144 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000005093521100,terminal,0.6019341190692051,2,0.5223194257514581,Гипотеза конечного получателя: вход 15200 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000005100475100,terminal,0.6535207011181625,1,0.3135172723194258,Гипотеза конечного получателя: вход 40000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000005105153100,terminal,0.6414626775460864,0,0.5772319425751458,Гипотеза конечного получателя: вход 30000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000005124479100,peripheral,0.0,0,0.7769403319874383,"Недостаточно признаков роли: отправителей 2, получателей 2, достижим из 10 seed."
100000005127767100,terminal,0.5778180719250529,19,0.49136384028712426,Гипотеза конечного получателя: вход 7000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000005133757100,terminal,0.7453913569054095,8,0.7104531179901301,Гипотеза конечного получателя: вход 65000 KZT от 2; исходящих 0; глубина 1. Только в пределах выгрузки.
100000005140601100,consolidator,0.7781731640979148,8,0.7891431135038134,Признаки консолидации: 3 отправителей; вход 52685 KZT; 2 получателей.
100000005142492100,peripheral,0.0,1,0.6235307312696277,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000005142589100,terminal,0.6673919613176186,0,0.6139748766262898,Гипотеза конечного получателя: вход 50000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000005146665100,peripheral,0.0,44,0.4863840287124271,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000005168487100,peripheral,0.0,11,0.66161956034096,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 8 seed."
100000005171642100,transit,0.9367140687606084,46,0.5007761327949753,"Признаки транзита: вход 696800, выход 683600 KZT; выход/вход=0.98. Совпадение сумм не доказывает движение тех же денег."
100000005172860100,terminal,0.6020247809005742,0,0.5224540152534769,Гипотеза конечного получателя: вход 15209 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000005175148100,peripheral,0.0,3,0.6708165096455809,"Недостаточно признаков роли: отправителей 2, получателей 1, достижим из 7 seed."
100000005182219100,terminal,0.7394076760350559,10,0.7015702108568865,Гипотеза конечного получателя: вход 55000 KZT от 2; исходящих 0; глубина 3. Только в пределах выгрузки.
100000005183943100,terminal,0.7570565125415534,23,0.4708524001794527,Гипотеза конечного получателя: вход 680900 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000005186109100,terminal,0.5717437292233303,3,0.4835576491700314,Гипотеза конечного получателя: вход 5000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000005186131100,transit,0.8227561196736175,0,0.5354194706146254,"Признаки транзита: вход 10000, выход 10000 KZT; выход/вход=1.00. Совпадение сумм не доказывает движение тех же денег."
100000005187208100,terminal,0.5977636748262315,10,0.5165320771646478,Гипотеза конечного получателя: вход 14160 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000005189258100,peripheral,0.0,10,0.6139748766262898,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000005198498100,terminal,0.6369295859776367,22,0.29104082548227905,Гипотеза конечного получателя: вход 28800 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000005198906100,peripheral,0.0,10,0.7320547330641543,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000005203590100,terminal,0.6915986702931399,1,0.369775684163302,Гипотеза конечного получателя: вход 90000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000005205745100,terminal,0.5751888788153521,1,0.48813369223867203,Гипотеза конечного получателя: вход 6000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000005209352100,peripheral,0.0,0,0.4835576491700314,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000005222360100,peripheral,0.0,40,0.6480035890533872,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000005226217100,peripheral,0.0,4,0.5312023328847016,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 9 seed. Граница обхода; исходящие неполны."
100000005228059100,terminal,0.6322151707464491,22,0.2837729923732616,Гипотеза конечного получателя: вход 26000 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000005233755100,peripheral,0.0,28,0.591274113952445,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000005235389100,peripheral,0.0,75,0.0,"Недостаточно признаков роли: отправителей 0, получателей 0, достижим из 0 seed. Seed: входящие неполны."
100000005237935150,terminal,0.646267754608643,24,0.3039614176760879,Гипотеза конечного получателя: вход 34508 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000005241556100,terminal,0.6985796313085524,35,0.6602736653207717,Гипотеза конечного получателя: вход 100000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000005242320100,distributor,0.9991354466858791,24,0.6872633467922835,Признаки распределения: 21 получателей; выход 8936295 KZT; 2 отправителей.
